time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-02-16T20:33:44.850Z,33.386,-116.4101667,11.87,0.53,ml,21,106,0.06922,0.18,ci,ci38110256,2018-02-20T19:08:12.959Z,"15km NNW of Borrego Springs, CA",earthquake,0.34,0.96,0.154,8,reviewed,ci,ci
2018-02-16T20:27:59.360Z,38.7585,-122.7401667,2.82,1.86,md,53,64,0.006701,0.09,nc,nc72970446,2018-02-21T03:36:02.606Z,"2km SE of The Geysers, CA",earthquake,0.2,0.3,0.174,20,reviewed,nc,nc
2018-02-16T20:14:17.540Z,33.8493333,-117.4848333,-0.53,1.16,ml,36,72,0.04595,0.22,ci,ci38110232,2018-02-20T18:59:24.957Z,"5km SE of Home Gardens, CA",quarry blast,0.34,31.61,0.123,20,reviewed,ci,ci
2018-02-16T20:09:42.037Z,61.1459,-151.9801,92.6,1.2,ml,,,,0.36,ak,ak18438450,2018-02-16T20:12:41.717Z,"63km NW of Nikiski, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-02-16T20:02:28.930Z,46.0148333,-112.4735,-2,1.4,ml,9,105,0.058,0.2,mb,mb80281644,2018-02-16T22:20:32.050Z,"4km ENE of Butte, Montana",quarry blast,0.61,31.61,0.213,2,reviewed,mb,mb
2018-02-16T19:55:41.120Z,37.5196667,-118.8356667,3.24,0.42,md,8,322,0.07043,0.03,nc,nc72970436,2018-02-17T01:23:03.497Z,"14km WSW of Toms Place, CA",earthquake,1.24,2.21,0.142,6,reviewed,nc,nc
2018-02-16T19:49:18.259Z,39.4207,-119.9368,8.1,0.3,ml,4,216.85,0.15,0.0947,nn,nn00622035,2018-02-17T02:04:48.138Z,"10km S of Mogul, Nevada",earthquake,,5.5,0.44,4,reviewed,nn,nn
2018-02-16T19:38:03.882Z,38.5454,-118.6114,0,0,ml,4,278.61,0.108,0.1091,nn,nn00622032,2018-02-17T02:04:46.523Z,"2km NNE of Hawthorne, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2018-02-16T19:32:18.580Z,46.401,-122.3438333,18.4,0.34,md,5,297,0.09565,0.03,uw,uw61349372,2018-02-16T19:54:28.660Z,"18km SSW of Morton, Washington",earthquake,1.29,0.53,0.15,4,reviewed,uw,uw
2018-02-16T19:14:16.170Z,38.1206667,-113.1888333,0.67,1.02,md,13,149,0.1517,0.1,uu,uu60268527,2018-02-21T17:06:48.670Z,"34km SSW of Milford, Utah",earthquake,0.42,7.99,0.43,5,reviewed,uu,uu
2018-02-16T19:10:34.210Z,39.616,-120.7253333,5.14,1.76,md,24,54,0.1385,0.11,nc,nc72970426,2018-02-23T07:35:03.056Z,"18km S of Johnsville, CA",earthquake,0.31,1.63,0.234,22,reviewed,nc,nc
2018-02-16T18:51:28.686Z,65.115,-148.8818,18.3,2.3,ml,,,,0.55,ak,ak18438357,2018-02-16T19:45:13.413Z,"50km NW of Ester, Alaska",earthquake,,0.1,,,automatic,ak,ak
2018-02-16T18:49:44.930Z,56.1059,-149.2399,21.41,3.7,ml,,179,2.486,0.97,us,us2000d3e0,2018-02-17T15:59:28.040Z,"268km SE of Kodiak, Alaska",earthquake,5,10.2,0.049,54,reviewed,us,us
2018-02-16T18:42:33.370Z,33.6575,-117.3396667,5.27,1.37,ml,34,75,0.01972,0.13,ci,ci38110176,2018-02-20T19:04:57.231Z,"2km SW of Lake Elsinore, CA",earthquake,0.18,0.26,0.243,20,reviewed,ci,ci
2018-02-16T18:36:10.151Z,61.295,-151.3448,73.5,2.9,ml,,,,0.6,ak,ak18438337,2018-02-17T15:42:33.040Z,"71km N of Nikiski, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-02-16T18:27:39.500Z,33.6576667,-117.3426667,5.62,1.14,ml,34,75,0.02109,0.18,ci,ci38110160,2018-02-20T18:59:58.460Z,"2km SW of Lake Elsinore, CA",earthquake,0.23,0.57,0.186,26,reviewed,ci,ci
2018-02-16T18:24:34.906Z,61.0794,-148.8167,20,1.6,ml,,,,0.85,ak,ak18438333,2018-02-16T18:30:33.752Z,"34km NNW of Whittier, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-02-16T18:11:09.272Z,37.1595,-117.8205,9.9,0.8,ml,11,206.9,0.158,0.1402,nn,nn00622011,2018-02-17T02:04:42.461Z,"41km E of Big Pine, California",earthquake,,2.9,0.26,10,reviewed,nn,nn
2018-02-16T17:47:54.240Z,33.7648333,-116.9305,13.65,0.85,ml,26,56,0.07775,0.15,ci,ci38110152,2018-02-20T18:59:59.901Z,"3km SE of San Jacinto, CA",earthquake,0.21,0.47,0.097,13,reviewed,ci,ci
2018-02-16T17:45:17.270Z,33.478,-116.4801667,14.02,0.71,ml,18,129,0.0642,0.12,ci,ci38110144,2018-02-20T19:11:22.112Z,"20km ESE of Anza, CA",earthquake,0.29,0.55,0.094,18,reviewed,ci,ci
2018-02-16T17:43:24.690Z,33.4698333,-116.4436667,8.87,1.06,ml,41,91,0.05549,0.17,ci,ci38110136,2018-02-20T19:04:19.849Z,"23km ESE of Anza, CA",earthquake,0.2,0.41,0.116,26,reviewed,ci,ci
2018-02-16T17:35:38.810Z,34.0443333,-116.9375,18,0.83,ml,24,83,0.005255,0.17,ci,ci37180364,2018-02-20T19:05:47.474Z,"10km E of Yucaipa, CA",earthquake,0.24,0.5,0.08,6,reviewed,ci,ci
2018-02-16T17:35:14.910Z,38.8191667,-122.8121667,3.36,1.41,md,44,62,0.004528,0.07,nc,nc72970401,2018-02-21T03:14:03.558Z,"7km NW of The Geysers, CA",earthquake,0.19,0.28,0.21,13,reviewed,nc,nc
2018-02-16T17:35:14.120Z,34.0433333,-116.9398333,17.95,1.06,ml,36,56,0.005716,0.18,ci,ci38110128,2018-02-20T18:59:46.852Z,"10km E of Yucaipa, CA",earthquake,0.23,0.46,0.13,22,reviewed,ci,ci
2018-02-16T17:12:38.850Z,35.7646667,-121.4718333,8.21,1.85,md,16,234,0.1568,0.04,nc,nc72970386,2018-02-17T03:38:04.332Z,"29km WNW of San Simeon, CA",earthquake,0.64,1.21,0.147,19,reviewed,nc,nc
2018-02-16T17:06:40.650Z,55.8543,-149.3416,6.2,3.4,ml,,192,2.58,0.92,us,us2000d3gn,2018-02-17T15:02:50.040Z,"285km SE of Kodiak, Alaska",earthquake,8.6,8.1,0.06,36,reviewed,us,us
2018-02-16T17:04:26.466Z,64.5696,-151.7495,19.3,2.3,ml,,,,0.79,ak,ak18438254,2018-02-16T17:15:01.355Z,"68km SSE of Tanana, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-02-16T17:00:41.790Z,19.1954994,-155.4080048,31.45,1.82,md,37,166,0.04295,0.13,hv,hv70038742,2018-02-16T17:04:01.950Z,"7km E of Pahala, Hawaii",earthquake,0.72,1.05,0.01,3,automatic,hv,hv
2018-02-16T16:54:53.636Z,64.7926,-149.0081,11.2,0.9,ml,,,,0.79,ak,ak18438247,2018-02-16T17:07:02.677Z,"24km NNE of North Nenana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-02-16T16:52:44.250Z,-7.7761,105.8627,53.38,4.4,mb,,128,2.695,1.07,us,us2000d3ar,2018-02-16T17:18:09.040Z,"80km SW of Gunungbatu, Indonesia",earthquake,8.5,5,0.112,23,reviewed,us,us
2018-02-16T16:46:36.220Z,32.9748,140.1006,135.79,4.5,mb,,128,0.278,1.07,us,us2000d3aj,2018-02-16T17:09:34.040Z,"30km ESE of Hachijo-jima, Japan",earthquake,8.8,4.4,0.099,30,reviewed,us,us
2018-02-16T16:41:57.850Z,40.4993333,-121.6641667,3.13,1.33,md,3,187,0.0642,0.03,nc,nc72970421,2018-02-21T01:17:04.192Z,"2km SSE of Viola, CA",earthquake,3.91,6.85,0.042,2,reviewed,nc,nc
2018-02-16T16:36:27.016Z,61.1819,-152.432,10.1,0.4,ml,,,,0.16,ak,ak18438244,2018-02-16T16:40:16.397Z,"79km NNE of Redoubt Volcano, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-02-16T16:33:07.730Z,33.5168333,-116.7948333,6.28,0.37,ml,11,188,0.06823,0.14,ci,ci38110088,2018-02-20T19:10:45.804Z,"10km NE of Aguanga, CA",earthquake,0.43,0.87,0.025,4,reviewed,ci,ci
2018-02-16T16:29:44.917Z,64.1713,-150.0255,14.8,1.1,ml,,,,0.47,ak,ak18438243,2018-02-16T16:33:29.568Z,"62km NW of Healy, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-02-16T16:22:11.370Z,56.0701,-149.8204,1.7,2.8,ml,,,,0.74,ak,ak18438240,2018-02-16T20:49:20.019Z,"247km SE of Kodiak, Alaska",earthquake,,3.1,,,reviewed,ak,ak
2018-02-16T16:18:58.390Z,33.4916667,-116.792,2.85,0.58,ml,19,60,0.08658,0.14,ci,ci38110064,2018-02-20T19:11:32.962Z,"9km NE of Aguanga, CA",earthquake,0.24,1.26,0.066,18,reviewed,ci,ci
2018-02-16T16:10:00.040Z,35.9938333,-120.8903333,10.04,1.43,md,35,64,0.03097,0.08,nc,nc72970366,2018-02-16T22:11:03.162Z,"3km SSE of San Ardo, CA",earthquake,0.19,0.43,0.375,28,reviewed,nc,nc
2018-02-16T16:04:49.620Z,33.4981667,-116.7895,6.48,0.51,ml,19,57,0.07999,0.16,ci,ci38110056,2018-02-20T18:59:18.267Z,"9km NE of Aguanga, CA",earthquake,0.22,0.86,0.183,8,reviewed,ci,ci
2018-02-16T16:00:39.620Z,33.4881667,-116.7921667,4.02,1.51,ml,57,35,0.08963,0.21,ci,ci38110040,2018-02-20T19:05:50.556Z,"8km NE of Aguanga, CA",earthquake,0.2,0.67,0.132,29,reviewed,ci,ci
2018-02-16T15:53:07.560Z,36.9622,-99.3568,5,2.7,mb_lg,,128,0.577,0.54,us,us2000d38m,2018-02-19T17:06:43.673Z,"28km ENE of Buffalo, Oklahoma",earthquake,2.5,2,0.062,68,reviewed,us,us
2018-02-16T15:38:34.070Z,36.96,-121.5863333,7.97,1.74,md,42,43,0.005814,0.1,nc,nc72970351,2018-02-16T22:36:03.216Z,"5km SSW of Gilroy, CA",earthquake,0.17,0.43,0.214,45,reviewed,nc,nc
2018-02-16T15:22:11.790Z,34.1906667,-117.6676667,10.44,0.8,ml,29,56,0.02941,0.15,ci,ci38109992,2018-02-20T19:06:29.831Z,"10km N of Upland, CA",earthquake,0.23,0.32,0.054,7,reviewed,ci,ci
2018-02-16T15:20:42.180Z,46.8823333,-112.518,13.23,1.06,md,10,112,0.12,0.16,mb,mb80281634,2018-02-16T22:17:58.100Z,"14km ESE of Lincoln, Montana",earthquake,0.69,0.81,0.259,11,reviewed,mb,mb
2018-02-16T15:15:13.280Z,37.4616667,-118.796,2.32,0.85,md,25,118,0.06459,0.05,nc,nc72970346,2018-02-16T19:26:03.403Z,"15km SW of Toms Place, CA",earthquake,0.34,0.99,0.196,22,reviewed,nc,nc
2018-02-16T15:07:38.981Z,37.9345,-118.6097,7.6,0.9,ml,9,145.39,0.186,0.0856,nn,nn00621995,2018-02-17T02:04:26.632Z,"45km NE of Mammoth Lakes, California",earthquake,,4.7,0,1,reviewed,nn,nn
2018-02-16T15:02:32.210Z,33.933,-116.8416667,5.6,0.85,ml,28,63,0.1057,0.12,ci,ci38109984,2018-02-20T19:07:21.914Z,"3km ENE of Banning, CA",earthquake,0.15,0.49,0.1,14,reviewed,ci,ci
2018-02-16T15:01:39.230Z,56.4048,-148.5761,20.59,3.6,ml,,194,2.586,0.79,us,us2000d38f,2018-02-16T15:21:25.040Z,"278km ESE of Kodiak, Alaska",earthquake,3.4,10.2,0.048,58,reviewed,us,us
2018-02-16T14:54:51.590Z,38.8183333,-122.7776667,0.18,1.57,md,12,84,0.01723,0.04,nc,nc72970341,2018-02-16T21:45:04.115Z,"5km W of Cobb, CA",earthquake,0.21,0.29,0.288,14,reviewed,nc,nc
2018-02-16T14:51:34.710Z,44.728,-112.4593333,-2.98,1.19,md,10,130,0.142,0.03,mb,mb80281629,2018-02-16T22:39:19.890Z,"14km NE of Lima, Montana",earthquake,0.3,2.27,0.102,7,reviewed,mb,mb
2018-02-16T14:20:39.540Z,33.3775,-116.3775,10.18,1.16,ml,31,96,0.05137,0.14,ci,ci38109960,2018-02-20T19:09:01.153Z,"14km N of Borrego Springs, CA",earthquake,0.24,0.47,0.122,22,reviewed,ci,ci
2018-02-16T14:13:01.010Z,33.4981667,-116.4821667,14.71,1.43,ml,37,46,0.05347,0.17,ci,ci38109952,2018-02-20T19:07:30.500Z,"19km ESE of Anza, CA",earthquake,0.24,0.43,0.169,26,reviewed,ci,ci
2018-02-16T13:57:55.490Z,43.9061,138.2794,253.95,4.3,mb,,37,3.119,0.78,us,us2000d380,2018-02-16T14:08:33.040Z,"183km SE of Terney, Russia",earthquake,8.1,9.9,0.094,32,reviewed,us,us
2018-02-16T13:55:21.920Z,55.8742,-150.0647,4.86,3.6,ml,,251,2.238,0.64,us,us2000d37v,2018-02-16T14:05:33.040Z,"256km SE of Kodiak, Alaska",earthquake,13.3,9.4,0.064,32,reviewed,us,us
2018-02-16T13:39:45.420Z,61.9421,-144.0824,7.7,1.3,ml,,,,0.44,ak,ak18438087,2018-02-16T13:45:04.434Z,"51km NNE of Chitina, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-02-16T13:30:55.380Z,33.4843333,-116.4606667,7.25,0.9,ml,41,80,0.0487,0.17,ci,ci38109936,2018-02-20T19:05:30.598Z,"21km ESE of Anza, CA",earthquake,0.17,0.48,0.135,22,reviewed,ci,ci
2018-02-16T13:28:11.440Z,-7.7241,106.4171,63.13,4.6,mb,,70,2.841,1.31,us,us2000d37h,2018-02-16T15:24:30.903Z,"41km SSW of Cibungur, Indonesia",earthquake,6.1,9.1,0.102,29,reviewed,us,us
2018-02-16T13:21:08.990Z,36.5299,-98.9499,5,3.8,mb_lg,,126,0.155,0.46,us,us2000d36z,2018-02-20T08:54:02.979Z,"24km ENE of Mooreland, Oklahoma",earthquake,1.4,1.6,0.044,134,reviewed,us,us
2018-02-16T13:19:48.709Z,60.0093,-152.449,50.4,1.4,ml,,,,0.47,ak,ak18438078,2018-02-16T13:25:35.695Z,"43km NW of Anchor Point, Alaska",earthquake,,2.2,,,automatic,ak,ak
2018-02-16T13:02:12.190Z,33.4811667,-116.4618333,5.68,1.21,ml,41,52,0.05182,0.2,ci,ci38109928,2018-02-20T19:01:58.458Z,"21km ESE of Anza, CA",earthquake,0.22,0.65,0.151,26,reviewed,ci,ci
2018-02-16T12:57:24.861Z,37.1693,-117.5664,9.1,0.3,ml,7,171.1,0.09,0.168,nn,nn00622007,2018-02-17T02:04:40.441Z,"64km E of Big Pine, California",earthquake,,2.4,0.17,5,reviewed,nn,nn
2018-02-16T12:50:03.930Z,38.8275,-122.812,1.22,0.22,md,14,89,0.004366,0.04,nc,nc72970326,2018-02-21T18:24:03.503Z,"7km NW of The Geysers, CA",earthquake,0.29,0.4,0.074,3,reviewed,nc,nc
2018-02-16T12:42:44.130Z,38.8143349,-122.8010025,1.96,1.04,md,11,94,0.007762,0.03,nc,nc72970321,2018-02-16T15:25:02.745Z,"6km NW of The Geysers, CA",earthquake,0.5,0.82,0.12,4,automatic,nc,nc
2018-02-16T12:38:12.690Z,80.8183,-4.0551,10,4.3,mb,,83,3.401,0.41,us,us2000d36s,2018-02-16T12:58:20.040Z,"252km ESE of Nord, Greenland",earthquake,10.7,1.9,0.094,32,reviewed,us,us
2018-02-16T12:33:22.250Z,33.715,-116.757,16.87,0.53,ml,13,123,0.0376,0.14,ci,ci38109912,2018-02-20T19:09:41.203Z,"4km SW of Idyllwild, CA",earthquake,0.54,0.68,0.205,11,reviewed,ci,ci
2018-02-16T12:27:42.440Z,38.8014984,-122.7976685,2.81,0.28,md,7,129,0.006719,0.04,nc,nc72970316,2018-02-16T12:55:03.463Z,"4km NW of The Geysers, CA",earthquake,0.87,1.48,0.23,2,automatic,nc,nc
2018-02-16T12:20:19.617Z,36.7113,-117.5508,4.5,0.5,ml,8,247.88,0.461,0.2128,nn,nn00622006,2018-02-17T02:04:38.671Z,"47km ENE of Lone Pine, California",earthquake,,5.3,0.26,7,reviewed,nn,nn
2018-02-16T12:13:00.923Z,56.8557,-148.5943,17.9,3.1,ml,,,,0.68,ak,ak18438016,2018-02-16T12:18:21.069Z,"252km ESE of Kodiak, Alaska",earthquake,,3,,,automatic,ak,ak
2018-02-16T12:08:03.320Z,38.864,-122.8001667,0.47,1.33,md,13,97,0.05608,0.03,nc,nc72970306,2018-02-16T20:50:02.578Z,"8km NW of Cobb, CA",earthquake,0.18,0.87,0.251,13,reviewed,nc,nc
2018-02-16T12:00:38.759Z,63.478,-151.1896,3.9,1.8,ml,,,,0.95,ak,ak18438012,2018-02-16T12:04:57.433Z,"112km W of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-02-16T11:58:12.500Z,38.8586655,-122.7991638,1.36,0.77,md,7,211,0.004117,0.04,nc,nc72970296,2018-02-16T14:29:03.634Z,"8km WNW of Cobb, CA",earthquake,0.77,0.44,0.15,2,automatic,nc,nc
2018-02-16T11:57:34.850Z,33.5125,-116.8003333,3.68,0.48,ml,17,67,0.07453,0.11,ci,ci38109904,2018-02-20T19:04:34.457Z,"10km NE of Aguanga, CA",earthquake,0.29,0.75,0.135,17,reviewed,ci,ci
2018-02-16T11:50:33.480Z,-29.3515,-69.4711,108.29,4.7,mww,,50,0.826,1.18,us,us2000d362,2018-02-16T12:18:22.634Z,"120km NW of San Jose de Jachal, Argentina",earthquake,7.3,6.3,0.073,18,reviewed,us,us
2018-02-16T11:49:32.440Z,45.721,-112.122,4.24,1.1,md,12,110,0.207,0.09,mb,mb80281614,2018-02-16T22:45:59.100Z,"16km S of Whitehall, Montana",earthquake,0.27,4.25,0.174,10,reviewed,mb,mb
2018-02-16T11:48:24.257Z,39.6293,-120.6975,8.1,0.5,ml,5,197.46,0.277,0.1435,nn,nn00622005,2018-02-17T02:04:36.519Z,"13km NE of Downieville, California",earthquake,,22.1,0.22,2,reviewed,nn,nn
2018-02-16T11:43:32.690Z,13.001,-90.2614,28.85,4.9,mb,,152,1.212,1.2,us,us2000d364,2018-02-16T12:17:06.040Z,"80km SW of Acajutla, El Salvador",earthquake,7,6.2,0.026,450,reviewed,us,us
2018-02-16T11:42:34.859Z,39.5424,-119.9258,8.2,0.6,ml,10,91.09,0.071,0.1246,nn,nn00622004,2018-02-17T02:04:35.176Z,"3km N of Mogul, Nevada",earthquake,,1.5,0.12,2,reviewed,nn,nn
2018-02-16T11:27:06.716Z,64.3892,-148.2669,14.7,1.2,ml,,,,0.51,ak,ak18437952,2018-02-16T11:41:14.384Z,"45km ESE of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-02-16T11:17:05.010Z,38.7985001,-122.7968369,2.63,0.88,md,16,90,0.008764,0.04,nc,nc72970276,2018-02-16T13:32:03.530Z,"4km NW of The Geysers, CA",earthquake,0.3,0.67,0.03,5,automatic,nc,nc
2018-02-16T11:13:03.030Z,64.8738,-151.0101,13.6,1.3,ml,,,,0.81,ak,ak18437947,2018-02-16T11:20:31.761Z,"22km SW of Manley Hot Springs, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-02-16T11:10:43.486Z,59.7506,-136.7986,0,1.5,ml,,,,0.88,ak,ak18437942,2018-02-16T11:20:31.509Z,"89km WNW of Skagway, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-02-16T11:09:50.880Z,33.4835,-116.7818333,4.19,0.69,ml,32,40,0.08976,0.2,ci,ci38109896,2018-02-20T19:09:49.720Z,"9km ENE of Aguanga, CA",earthquake,0.25,0.6,0.155,23,reviewed,ci,ci
2018-02-16T11:01:27.470Z,12.7222,-88.0969,64.18,4.9,mb,,84,1.021,1.22,us,us2000d35e,2018-02-16T11:42:56.040Z,"52km S of Intipuca, El Salvador",earthquake,6.3,5,0.026,471,reviewed,us,us
2018-02-16T10:53:12.513Z,63.0302,-150.4514,106.6,1.6,ml,,,,0.48,ak,ak18437938,2018-02-16T10:59:16.687Z,"80km NNW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-02-16T10:36:57.900Z,46.3256667,-122.2421667,10.92,0.3,ml,10,125,0.02733,0.2,uw,uw61349307,2018-02-16T16:58:57.540Z,"25km S of Morton, Washington",earthquake,0.61,0.99,0.156,7,reviewed,uw,uw
2018-02-16T10:35:00.470Z,38.8281667,-122.7896667,1.72,1.16,md,8,178,0.01646,0.02,nc,nc72970271,2018-02-16T20:21:04.513Z,"6km W of Cobb, CA",earthquake,0.66,0.4,0.089,5,reviewed,nc,nc
2018-02-16T10:31:20.050Z,38.8458328,-122.8328323,1.58,0.81,md,7,130,0.007525,0.01,nc,nc72970266,2018-02-16T12:35:02.418Z,"10km WNW of Cobb, CA",earthquake,0.75,0.99,0.24,2,automatic,nc,nc
2018-02-16T10:27:49.024Z,38.3769,-118.903,5.9,0.8,ml,6,175.28,0.337,0.1014,nn,nn00622002,2018-02-17T02:04:31.553Z,"29km SW of Hawthorne, Nevada",earthquake,,15.7,0.21,3,reviewed,nn,nn
2018-02-16T10:16:55.590Z,44.7376667,-110.9801667,4.2,0.34,md,5,144,0.0285,0.08,uu,uu60268497,2018-02-21T17:04:35.320Z,"12km NE of West Yellowstone, Montana",earthquake,0.91,0.93,0.143,3,reviewed,uu,uu
2018-02-16T10:07:15.560Z,-4.0923,129.5612,49.95,4.3,mb,,60,2.924,0.52,us,us2000d352,2018-02-16T12:32:17.040Z,"110km SE of Amahai, Indonesia",earthquake,7.8,7.7,0.086,38,reviewed,us,us
2018-02-16T10:05:30.490Z,56.4337,-148.636,20.12,3.3,ml,,203,2.542,0.76,us,us2000d3fk,2018-02-23T13:51:23.040Z,"273km ESE of Kodiak, Alaska",earthquake,5.1,10,0.046,62,reviewed,us,us
2018-02-16T10:03:05.690Z,85.3247,92.1222,10,5.1,mb,,40,14.719,1.01,us,us2000d34y,2018-02-16T10:25:58.040Z,"North of Severnaya Zemlya",earthquake,10.8,1.9,0.038,221,reviewed,us,us
2018-02-16T10:02:44.014Z,39.3397,-120.0233,5,0.1,ml,8,146.61,0.048,0.1134,nn,nn00622003,2018-02-17T02:04:33.292Z,"10km NNW of Incline Village, Nevada",earthquake,,2.5,0.31,4,reviewed,nn,nn
2018-02-16T09:52:20.720Z,51.766,-178.0694,72.97,3.2,ml,,353,0.575,0.79,us,us2000d356,2018-02-17T07:21:07.040Z,"14km SSE of Tanaga Volcano, Alaska",earthquake,30.9,10.7,0.181,4,reviewed,us,us
2018-02-16T09:44:07.740Z,37.8661667,-122.2455,7.29,0.93,md,25,60,0.007567,0.06,nc,nc72970261,2018-02-16T19:58:03.473Z,"3km ESE of Berkeley, CA",earthquake,0.21,0.18,0.286,20,reviewed,nc,nc
2018-02-16T09:40:11.380Z,56.3759,-149.3304,20.2,3.7,ml,,201,2.268,0.55,us,us2000d34p,2018-02-16T13:42:23.040Z,"244km SE of Kodiak, Alaska",earthquake,9.2,7.8,0.053,46,reviewed,us,us
2018-02-16T09:28:54.196Z,64.7118,-149.6507,18.5,1.9,ml,,,,0.55,ak,ak18437869,2018-02-16T09:42:20.772Z,"29km WNW of North Nenana, Alaska",earthquake,,0.1,,,automatic,ak,ak
2018-02-16T09:20:43.540Z,18.4846,-68.7708,123,3.43,md,10,150,0.3905,0.29,pr,pr2018047002,2018-02-23T13:11:28.040Z,"21km SSW of San Rafael del Yuma, Dominican Republic",earthquake,1.33,1.17,0.15,6,reviewed,pr,pr
2018-02-16T09:19:19.986Z,60.372,-152.6111,109.3,2,ml,,,,0.69,ak,ak18437861,2018-02-16T09:26:53.122Z,"14km SSE of Redoubt Volcano, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-02-16T09:13:40.995Z,60.7422,-150.882,47.4,1.6,ml,,,,0.51,ak,ak18437859,2018-02-16T09:20:15.504Z,"22km ENE of Nikiski, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-02-16T09:04:25.775Z,56.1363,-148.6753,80.5,2.9,ml,,,,0.56,ak,ak18437858,2018-02-16T20:20:23.459Z,"292km SE of Kodiak, Alaska",earthquake,,20.7,,,reviewed,ak,ak
2018-02-16T08:48:50.240Z,37.5483333,-118.4625,8.94,1.17,md,21,106,0.01522,0.04,nc,nc72970256,2018-02-17T02:04:24.805Z,"18km NNW of Dixon Lane-Meadow Creek, CA",earthquake,0.34,0.47,0.254,19,reviewed,nc,nc
2018-02-16T08:40:21.900Z,-4.0935,129.5341,43.63,5.3,mb,,41,2.95,0.6,us,us2000d344,2018-02-17T17:44:04.040Z,"108km SE of Amahai, Indonesia",earthquake,7.1,7.1,0.066,76,reviewed,us,us
2018-02-16T08:26:15.980Z,33.6641667,-116.701,15.96,0.73,ml,27,55,0.04815,0.12,ci,ci38109888,2018-02-20T19:05:29.774Z,"9km S of Idyllwild, CA",earthquake,0.26,0.4,0.151,17,reviewed,ci,ci
2018-02-16T08:24:19.530Z,33.4945,-116.7901667,4.63,0.15,ml,13,117,0.08337,0.07,ci,ci38109880,2018-02-20T19:11:40.344Z,"9km NE of Aguanga, CA",earthquake,0.22,0.43,0.099,4,reviewed,ci,ci
2018-02-16T08:19:25.990Z,34.3948333,-118.354,7.04,2.43,ml,113,16,0.06264,0.19,ci,ci38109872,2018-02-20T19:09:07.911Z,"12km SSW of Agua Dulce, CA",earthquake,0.11,0.35,0.185,147,reviewed,ci,ci
2018-02-16T08:14:50.520Z,44.7421667,-111.009,7.89,2.13,ml,20,58,0.01728,0.14,uu,uu60268492,2018-02-16T16:30:17.240Z,"11km NE of West Yellowstone, Montana",earthquake,0.39,0.5,0.092,4,reviewed,uu,uu
2018-02-16T08:01:26.640Z,-5.902,-80.9766,25,4.7,mb,,119,1.831,0.88,us,us2000d33r,2018-02-16T13:33:04.958Z,"41km SSW of Sechura, Peru",earthquake,8.4,6.6,0.077,52,reviewed,us,us
2018-02-16T08:00:04.984Z,62.98,-150.8646,109.5,1.7,ml,,,,0.28,ak,ak18437797,2018-02-16T08:03:42.007Z,"82km NNW of Talkeetna, Alaska",earthquake,,1.2,,,automatic,ak,ak
2018-02-16T07:58:42.030Z,56.0394,-149.7822,14.68,3.4,mb,,205,2.271,0.74,us,us2000d33n,2018-02-16T09:10:20.040Z,"252km SE of Kodiak, Alaska",earthquake,9.2,9.1,0.348,2,reviewed,us,us
2018-02-16T07:56:07.650Z,-22.5545,-178.1999,351.32,4.8,mb,,105,6.667,0.84,us,us2000d33l,2018-02-16T08:12:08.040Z,"217km SSE of Ndoi Island, Fiji",earthquake,12.5,8.5,0.072,59,reviewed,us,us
2018-02-16T07:53:53.885Z,56.4419,-150.1402,6.4,2.8,ml,,,,0.73,ak,ak18437790,2018-02-16T08:01:28.793Z,"203km SE of Kodiak, Alaska",earthquake,,4.8,,,automatic,ak,ak
2018-02-16T07:48:21.640Z,55.848,-150.0667,4.51,2.9,ml,,237,2.254,0.87,us,us2000d3f8,2018-02-17T07:06:20.040Z,"259km SE of Kodiak, Alaska",earthquake,5,8.3,0.071,26,reviewed,us,us
2018-02-16T07:43:49.590Z,38.8495,-122.8101667,0.69,0.5,md,15,102,0.01149,0.03,nc,nc72970246,2018-02-21T02:42:03.102Z,"8km WNW of Cobb, CA",earthquake,0.21,0.23,0.143,4,reviewed,nc,nc
2018-02-16T07:35:39.950Z,33.9295,-117.1931667,13.17,0.66,ml,16,110,0.0246,0.12,ci,ci38109864,2018-02-20T19:09:11.410Z,"3km E of Moreno Valley, CA",earthquake,0.24,0.42,0.19,7,reviewed,ci,ci
